"Plot Title: 20187028"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187028, SEN S/N: 20187028, LBL: Pruth12)","Coupler Detached (LGR S/N: 20187028, SEN S/N: 20187028)","End Of File (LGR S/N: 20187028, SEN S/N: 20187028)"
205,02/20/23 11:10:00 PM,7.519,,
206,02/20/23 11:20:00 PM,7.519,,
207,02/20/23 11:30:00 PM,7.494,,
208,02/20/23 11:40:00 PM,7.494,,
209,02/20/23 11:50:00 PM,7.494,,
210,02/21/23 12:00:00 AM,7.494,,
211,02/21/23 12:10:00 AM,7.494,,
212,02/21/23 12:20:00 AM,7.494,,
213,02/21/23 12:30:00 AM,7.494,,
214,02/21/23 12:40:00 AM,7.494,,
215,02/21/23 12:50:00 AM,7.494,,
216,02/21/23 01:00:00 AM,7.494,,
217,02/21/23 01:10:00 AM,7.519,,
218,02/21/23 01:20:00 AM,7.519,,
219,02/21/23 01:30:00 AM,7.519,,
220,02/21/23 01:40:00 AM,7.519,,
221,02/21/23 01:50:00 AM,7.519,,
222,02/21/23 02:00:00 AM,7.519,,
223,02/21/23 02:10:00 AM,7.519,,
224,02/21/23 02:20:00 AM,7.519,,
225,02/21/23 02:30:00 AM,7.519,,
226,02/21/23 02:40:00 AM,7.519,,
227,02/21/23 02:50:00 AM,7.519,,
228,02/21/23 03:00:00 AM,7.519,,
229,02/21/23 03:10:00 AM,7.519,,
230,02/21/23 03:20:00 AM,7.519,,
231,02/21/23 03:30:00 AM,7.494,,
232,02/21/23 03:40:00 AM,7.494,,
233,02/21/23 03:50:00 AM,7.494,,
234,02/21/23 04:00:00 AM,7.469,,
235,02/21/23 04:10:00 AM,7.444,,
236,02/21/23 04:20:00 AM,7.469,,
237,02/21/23 04:30:00 AM,7.444,,
238,02/21/23 04:40:00 AM,7.444,,
239,02/21/23 04:50:00 AM,7.444,,
240,02/21/23 05:00:00 AM,7.444,,
241,02/21/23 05:10:00 AM,7.444,,
242,02/21/23 05:20:00 AM,7.419,,
243,02/21/23 05:30:00 AM,7.419,,
244,02/21/23 05:40:00 AM,7.419,,
245,02/21/23 05:50:00 AM,7.419,,
246,02/21/23 06:00:00 AM,7.419,,
247,02/21/23 06:10:00 AM,7.419,,
248,02/21/23 06:20:00 AM,7.419,,
249,02/21/23 06:30:00 AM,7.444,,
250,02/21/23 06:40:00 AM,7.469,,
251,02/21/23 06:50:00 AM,7.469,,
252,02/21/23 07:00:00 AM,7.469,,
253,02/21/23 07:10:00 AM,7.469,,
254,02/21/23 07:20:00 AM,7.494,,
255,02/21/23 07:30:00 AM,7.469,,
256,02/21/23 07:40:00 AM,7.494,,
257,02/21/23 07:50:00 AM,7.494,,
258,02/21/23 08:00:00 AM,7.494,,
259,02/21/23 08:10:00 AM,7.494,,
260,02/21/23 08:20:00 AM,7.519,,
261,02/21/23 08:30:00 AM,7.519,,
262,02/21/23 08:40:00 AM,7.519,,
263,02/21/23 08:50:00 AM,7.519,,
264,02/21/23 09:00:00 AM,7.519,,
265,02/21/23 09:10:00 AM,7.519,,
266,02/21/23 09:20:00 AM,7.519,,
267,02/21/23 09:30:00 AM,7.519,,
268,02/21/23 09:40:00 AM,7.519,,
269,02/21/23 09:50:00 AM,7.519,,
270,02/21/23 10:00:00 AM,7.519,,
271,02/21/23 10:10:00 AM,7.494,,
272,02/21/23 10:20:00 AM,7.494,,
273,02/21/23 10:30:00 AM,7.494,,
274,02/21/23 10:40:00 AM,7.494,,
275,02/21/23 10:50:00 AM,7.494,,
276,02/21/23 11:00:00 AM,7.494,,
277,02/21/23 11:10:00 AM,7.494,,
278,02/21/23 11:20:00 AM,7.494,,
279,02/21/23 11:30:00 AM,7.494,,
280,02/21/23 11:40:00 AM,7.494,,
281,02/21/23 11:50:00 AM,7.494,,
282,02/21/23 12:00:00 PM,7.494,,
283,02/21/23 12:10:00 PM,7.494,,
284,02/21/23 12:20:00 PM,7.494,,
285,02/21/23 12:30:00 PM,7.494,,
286,02/21/23 12:40:00 PM,7.469,,
287,02/21/23 12:50:00 PM,7.469,,
288,02/21/23 01:00:00 PM,7.469,,
289,02/21/23 01:10:00 PM,7.469,,
290,02/21/23 01:20:00 PM,7.469,,
291,02/21/23 01:30:00 PM,7.469,,
292,02/21/23 01:40:00 PM,7.469,,
293,02/21/23 01:50:00 PM,7.494,,
294,02/21/23 02:00:00 PM,7.494,,
295,02/21/23 02:10:00 PM,7.494,,
296,02/21/23 02:20:00 PM,7.494,,
297,02/21/23 02:30:00 PM,7.494,,
298,02/21/23 02:40:00 PM,7.494,,
299,02/21/23 02:50:00 PM,7.469,,
300,02/21/23 03:00:00 PM,7.469,,
301,02/21/23 03:10:00 PM,7.469,,
302,02/21/23 03:20:00 PM,7.444,,
303,02/21/23 03:30:00 PM,7.444,,
304,02/21/23 03:40:00 PM,7.444,,
305,02/21/23 03:50:00 PM,7.444,,
306,02/21/23 04:00:00 PM,7.444,,
307,02/21/23 04:10:00 PM,7.469,,
308,02/21/23 04:20:00 PM,7.494,,
309,02/21/23 04:30:00 PM,7.494,,
310,02/21/23 04:40:00 PM,7.494,,
311,02/21/23 04:50:00 PM,7.494,,
312,02/21/23 05:00:00 PM,7.494,,
313,02/21/23 05:10:00 PM,7.494,,
314,02/21/23 05:20:00 PM,7.494,,
315,02/21/23 05:30:00 PM,7.494,,
316,02/21/23 05:40:00 PM,7.494,,
317,02/21/23 05:50:00 PM,7.469,,
318,02/21/23 06:00:00 PM,7.469,,
319,02/21/23 06:10:00 PM,7.469,,
320,02/21/23 06:20:00 PM,7.494,,
321,02/21/23 06:30:00 PM,7.494,,
322,02/21/23 06:40:00 PM,7.494,,
323,02/21/23 06:50:00 PM,7.494,,
324,02/21/23 07:00:00 PM,7.494,,
325,02/21/23 07:10:00 PM,7.469,,
326,02/21/23 07:20:00 PM,7.469,,
327,02/21/23 07:30:00 PM,7.469,,
328,02/21/23 07:40:00 PM,7.469,,
329,02/21/23 07:50:00 PM,7.494,,
330,02/21/23 08:00:00 PM,7.469,,
331,02/21/23 08:10:00 PM,7.494,,
332,02/21/23 08:20:00 PM,7.494,,
333,02/21/23 08:30:00 PM,7.494,,
334,02/21/23 08:40:00 PM,7.494,,
335,02/21/23 08:50:00 PM,7.494,,
336,02/21/23 09:00:00 PM,7.494,,
337,02/21/23 09:10:00 PM,7.494,,
338,02/21/23 09:20:00 PM,7.494,,
339,02/21/23 09:30:00 PM,7.494,,
340,02/21/23 09:40:00 PM,7.494,,
341,02/21/23 09:50:00 PM,7.494,,
342,02/21/23 10:00:00 PM,7.494,,
343,02/21/23 10:10:00 PM,7.494,,
344,02/21/23 10:20:00 PM,7.494,,
345,02/21/23 10:30:00 PM,7.494,,
346,02/21/23 10:40:00 PM,7.494,,
347,02/21/23 10:50:00 PM,7.494,,
348,02/21/23 11:00:00 PM,7.494,,
349,02/21/23 11:10:00 PM,7.494,,
350,02/21/23 11:20:00 PM,7.494,,
351,02/21/23 11:30:00 PM,7.519,,
352,02/21/23 11:40:00 PM,7.519,,
353,02/21/23 11:50:00 PM,7.519,,
354,02/22/23 12:00:00 AM,7.519,,
355,02/22/23 12:10:00 AM,7.519,,
356,02/22/23 12:20:00 AM,7.494,,
357,02/22/23 12:30:00 AM,7.494,,
358,02/22/23 12:40:00 AM,7.519,,
359,02/22/23 12:50:00 AM,7.519,,
360,02/22/23 01:00:00 AM,7.494,,
361,02/22/23 01:10:00 AM,7.494,,
362,02/22/23 01:20:00 AM,7.494,,
363,02/22/23 01:30:00 AM,7.494,,
364,02/22/23 01:40:00 AM,7.494,,
365,02/22/23 01:50:00 AM,7.469,,
366,02/22/23 02:00:00 AM,7.469,,
367,02/22/23 02:10:00 AM,7.494,,
368,02/22/23 02:20:00 AM,7.494,,
369,02/22/23 02:30:00 AM,7.494,,
370,02/22/23 02:40:00 AM,7.494,,
371,02/22/23 02:50:00 AM,7.494,,
372,02/22/23 03:00:00 AM,7.494,,
373,02/22/23 03:10:00 AM,7.494,,
374,02/22/23 03:20:00 AM,7.494,,
375,02/22/23 03:30:00 AM,7.494,,
376,02/22/23 03:40:00 AM,7.494,,
377,02/22/23 03:50:00 AM,7.519,,
378,02/22/23 04:00:00 AM,7.519,,
379,02/22/23 04:10:00 AM,7.494,,
380,02/22/23 04:20:00 AM,7.494,,
381,02/22/23 04:30:00 AM,7.519,,
382,02/22/23 04:40:00 AM,7.494,,
383,02/22/23 04:50:00 AM,7.494,,
384,02/22/23 05:00:00 AM,7.494,,
385,02/22/23 05:10:00 AM,7.494,,
386,02/22/23 05:20:00 AM,7.494,,
387,02/22/23 05:30:00 AM,7.494,,
388,02/22/23 05:40:00 AM,7.494,,
389,02/22/23 05:50:00 AM,7.494,,
390,02/22/23 06:00:00 AM,7.494,,
391,02/22/23 06:10:00 AM,7.494,,
392,02/22/23 06:20:00 AM,7.494,,
393,02/22/23 06:30:00 AM,7.494,,
394,02/22/23 06:40:00 AM,7.494,,
395,02/22/23 06:50:00 AM,7.494,,
396,02/22/23 07:00:00 AM,7.494,,
397,02/22/23 07:10:00 AM,7.494,,
398,02/22/23 07:20:00 AM,7.494,,
399,02/22/23 07:30:00 AM,7.494,,
400,02/22/23 07:40:00 AM,7.494,,
401,02/22/23 07:50:00 AM,7.494,,
402,02/22/23 08:00:00 AM,7.519,,
403,02/22/23 08:10:00 AM,7.494,,
404,02/22/23 08:20:00 AM,7.519,,
405,02/22/23 08:30:00 AM,7.494,,
406,02/22/23 08:40:00 AM,7.494,,
407,02/22/23 08:50:00 AM,7.494,,
408,02/22/23 09:00:00 AM,7.494,,
409,02/22/23 09:10:00 AM,7.494,,
410,02/22/23 09:20:00 AM,7.469,,
411,02/22/23 09:30:00 AM,7.469,,
412,02/22/23 09:40:00 AM,7.444,,
413,02/22/23 09:50:00 AM,7.444,,
414,02/22/23 10:00:00 AM,7.419,,
415,02/22/23 10:10:00 AM,7.419,,
416,02/22/23 10:20:00 AM,7.419,,
417,02/22/23 10:30:00 AM,7.419,,
418,02/22/23 10:40:00 AM,7.393,,
419,02/22/23 10:50:00 AM,7.393,,
420,02/22/23 11:00:00 AM,7.393,,
421,02/22/23 11:10:00 AM,7.368,,
422,02/22/23 11:20:00 AM,7.368,,
423,02/22/23 11:30:00 AM,7.368,,
424,02/22/23 11:40:00 AM,7.368,,
425,02/22/23 11:50:00 AM,7.368,,
426,02/22/23 12:00:00 PM,7.368,,
427,02/22/23 12:10:00 PM,7.393,,
428,02/22/23 12:20:00 PM,7.393,,
429,02/22/23 12:30:00 PM,7.393,,
430,02/22/23 12:40:00 PM,7.419,,
431,02/22/23 12:50:00 PM,7.419,,
432,02/22/23 01:00:00 PM,7.393,,
433,02/22/23 01:10:00 PM,7.393,,
434,02/22/23 01:20:00 PM,7.368,,
435,02/22/23 01:30:00 PM,7.368,,
436,02/22/23 01:40:00 PM,7.368,,
437,02/22/23 01:50:00 PM,7.368,,
438,02/22/23 02:00:00 PM,7.419,,
439,02/22/23 02:10:00 PM,7.419,,
440,02/22/23 02:20:00 PM,7.444,,
441,02/22/23 02:30:00 PM,7.444,,
442,02/22/23 02:40:00 PM,7.469,,
443,02/22/23 02:50:00 PM,7.444,,
444,02/22/23 03:00:00 PM,7.469,,
445,02/22/23 03:10:00 PM,7.494,,
446,02/22/23 03:20:00 PM,7.469,,
447,02/22/23 03:30:00 PM,7.494,,
448,02/22/23 03:40:00 PM,7.494,,
449,02/22/23 03:50:00 PM,7.494,,
450,02/22/23 04:00:00 PM,7.494,,
451,02/22/23 04:10:00 PM,7.494,,
452,02/22/23 04:20:00 PM,7.494,,
453,02/22/23 04:30:00 PM,7.494,,
454,02/22/23 04:40:00 PM,7.494,,
455,02/22/23 04:50:00 PM,7.494,,
456,02/22/23 05:00:00 PM,7.469,,
457,02/22/23 05:10:00 PM,7.494,,
458,02/22/23 05:20:00 PM,7.494,,
459,02/22/23 05:30:00 PM,7.494,,
460,02/22/23 05:40:00 PM,7.494,,
461,02/22/23 05:50:00 PM,7.494,,
462,02/22/23 06:00:00 PM,7.494,,
463,02/22/23 06:10:00 PM,7.494,,
464,02/22/23 06:20:00 PM,7.494,,
465,02/22/23 06:30:00 PM,7.494,,
466,02/22/23 06:40:00 PM,7.494,,
467,02/22/23 06:50:00 PM,7.494,,
468,02/22/23 07:00:00 PM,7.494,,
469,02/22/23 07:10:00 PM,7.494,,
470,02/22/23 07:20:00 PM,7.494,,
471,02/22/23 07:30:00 PM,7.494,,
472,02/22/23 07:40:00 PM,7.494,,
473,02/22/23 07:50:00 PM,7.494,,
474,02/22/23 08:00:00 PM,7.494,,
475,02/22/23 08:10:00 PM,7.494,,
476,02/22/23 08:20:00 PM,7.494,,
477,02/22/23 08:30:00 PM,7.494,,
478,02/22/23 08:40:00 PM,7.494,,
479,02/22/23 08:50:00 PM,7.494,,
480,02/22/23 09:00:00 PM,7.494,,
481,02/22/23 09:10:00 PM,7.494,,
482,02/22/23 09:20:00 PM,7.494,,
483,02/22/23 09:30:00 PM,7.469,,
484,02/22/23 09:40:00 PM,7.469,,
485,02/22/23 09:50:00 PM,7.469,,
486,02/22/23 10:00:00 PM,7.469,,
487,02/22/23 10:10:00 PM,7.469,,
488,02/22/23 10:20:00 PM,7.469,,
489,02/22/23 10:30:00 PM,7.444,,
490,02/22/23 10:40:00 PM,7.419,,
491,02/22/23 10:50:00 PM,7.419,,
492,02/22/23 11:00:00 PM,7.393,,
493,02/22/23 11:10:00 PM,7.393,,
494,02/22/23 11:20:00 PM,7.343,,
495,02/22/23 11:30:00 PM,7.268,,
496,02/22/23 11:40:00 PM,7.242,,
497,02/22/23 11:50:00 PM,7.242,,
498,02/23/23 12:00:00 AM,7.217,,
499,02/23/23 12:10:00 AM,7.142,,
500,02/23/23 12:20:00 AM,7.142,,
501,02/23/23 12:30:00 AM,7.116,,
502,02/23/23 12:40:00 AM,7.116,,
503,02/23/23 12:50:00 AM,7.116,,
504,02/23/23 01:00:00 AM,7.142,,
505,02/23/23 01:10:00 AM,7.217,,
506,02/23/23 01:20:00 AM,7.242,,
507,02/23/23 01:30:00 AM,7.268,,
508,02/23/23 01:40:00 AM,7.268,,
509,02/23/23 01:50:00 AM,7.318,,
510,02/23/23 02:00:00 AM,7.293,,
511,02/23/23 02:10:00 AM,7.268,,
512,02/23/23 02:20:00 AM,7.293,,
513,02/23/23 02:30:00 AM,7.242,,
514,02/23/23 02:40:00 AM,7.217,,
515,02/23/23 02:50:00 AM,7.192,,
516,02/23/23 03:00:00 AM,7.167,,
517,02/23/23 03:10:00 AM,7.142,,
518,02/23/23 03:20:00 AM,7.192,,
519,02/23/23 03:30:00 AM,7.192,,
520,02/23/23 03:40:00 AM,7.217,,
521,02/23/23 03:50:00 AM,7.192,,
522,02/23/23 04:00:00 AM,7.268,,
523,02/23/23 04:10:00 AM,7.217,,
524,02/23/23 04:20:00 AM,7.167,,
525,02/23/23 04:30:00 AM,7.192,,
526,02/23/23 04:40:00 AM,7.318,,
527,02/23/23 04:50:00 AM,7.368,,
528,02/23/23 05:00:00 AM,7.368,,
529,02/23/23 05:10:00 AM,7.419,,
530,02/23/23 05:20:00 AM,7.469,,
531,02/23/23 05:30:00 AM,7.469,,
532,02/23/23 05:40:00 AM,7.469,,
533,02/23/23 05:50:00 AM,7.494,,
534,02/23/23 06:00:00 AM,7.494,,
535,02/23/23 06:10:00 AM,7.494,,
536,02/23/23 06:20:00 AM,7.494,,
537,02/23/23 06:30:00 AM,7.469,,
538,02/23/23 06:40:00 AM,7.469,,
539,02/23/23 06:50:00 AM,7.444,,
540,02/23/23 07:00:00 AM,7.444,,
541,02/23/23 07:10:00 AM,7.444,,
542,02/23/23 07:20:00 AM,7.469,,
543,02/23/23 07:30:00 AM,7.444,,
544,02/23/23 07:40:00 AM,7.419,,
545,02/23/23 07:50:00 AM,7.419,,
546,02/23/23 08:00:00 AM,7.419,,
547,02/23/23 08:10:00 AM,7.419,,
548,02/23/23 08:20:00 AM,7.419,,
549,02/23/23 08:30:00 AM,7.419,,
550,02/23/23 08:40:00 AM,7.419,,
551,02/23/23 08:50:00 AM,7.469,,
552,02/23/23 09:00:00 AM,7.469,,
553,02/23/23 09:10:00 AM,7.469,,
554,02/23/23 09:20:00 AM,7.469,,
555,02/23/23 09:30:00 AM,7.469,,
556,02/23/23 09:40:00 AM,7.469,,
557,02/23/23 09:50:00 AM,7.469,,
558,02/23/23 10:00:00 AM,7.444,,
559,02/23/23 10:10:00 AM,7.444,,
560,02/23/23 10:20:00 AM,7.444,,
561,02/23/23 10:30:00 AM,7.444,,
562,02/23/23 10:40:00 AM,7.444,,
563,02/23/23 10:50:00 AM,7.419,,
564,02/23/23 11:00:00 AM,7.419,,
565,02/23/23 11:10:00 AM,7.393,,
566,02/23/23 11:20:00 AM,7.393,,
567,02/23/23 11:30:00 AM,7.368,,
568,02/23/23 11:40:00 AM,7.318,,
569,02/23/23 11:50:00 AM,7.242,,
570,02/23/23 12:00:00 PM,7.192,,
571,02/23/23 12:10:00 PM,7.116,,
572,02/23/23 12:20:00 PM,7.142,,
573,02/23/23 12:30:00 PM,7.066,,
574,02/23/23 12:40:00 PM,7.091,,
575,02/23/23 12:50:00 PM,7.091,,
576,02/23/23 01:00:00 PM,7.091,,
577,02/23/23 01:10:00 PM,7.091,,
578,02/23/23 01:20:00 PM,7.091,,
579,02/23/23 01:30:00 PM,7.116,,
580,02/23/23 01:40:00 PM,7.167,,
581,02/23/23 01:50:00 PM,7.142,,
582,02/23/23 02:00:00 PM,7.091,,
583,02/23/23 02:10:00 PM,7.091,,
584,02/23/23 02:20:00 PM,7.066,,
585,02/23/23 02:30:00 PM,7.116,,
586,02/23/23 02:40:00 PM,7.167,,
587,02/23/23 02:50:00 PM,7.167,,
588,02/23/23 03:00:00 PM,7.192,,
589,02/23/23 03:10:00 PM,7.142,,
590,02/23/23 03:20:00 PM,7.142,,
591,02/23/23 03:30:00 PM,7.142,,
592,02/23/23 03:40:00 PM,7.142,,
593,02/23/23 03:50:00 PM,7.167,,
594,02/23/23 04:00:00 PM,7.192,,
595,02/23/23 04:10:00 PM,7.192,,
596,02/23/23 04:20:00 PM,7.217,,
