"Plot Title: 20187021"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20187021, SEN S/N: 20187021, LBL: Pruth05)","Coupler Detached (LGR S/N: 20187021, SEN S/N: 20187021)","End Of File (LGR S/N: 20187021, SEN S/N: 20187021)"
49,02/19/23 09:20:00 PM,7.494,,
50,02/19/23 09:30:00 PM,7.494,,
51,02/19/23 09:40:00 PM,7.494,,
52,02/19/23 09:50:00 PM,7.494,,
53,02/19/23 10:00:00 PM,7.469,,
54,02/19/23 10:10:00 PM,7.494,,
55,02/19/23 10:20:00 PM,7.519,,
56,02/19/23 10:30:00 PM,7.519,,
57,02/19/23 10:40:00 PM,7.519,,
58,02/19/23 10:50:00 PM,7.519,,
59,02/19/23 11:00:00 PM,7.494,,
60,02/19/23 11:10:00 PM,7.494,,
61,02/19/23 11:20:00 PM,7.494,,
62,02/19/23 11:30:00 PM,7.519,,
63,02/19/23 11:40:00 PM,7.519,,
64,02/19/23 11:50:00 PM,7.519,,
65,02/20/23 12:00:00 AM,7.519,,
66,02/20/23 12:10:00 AM,7.519,,
67,02/20/23 12:20:00 AM,7.519,,
68,02/20/23 12:30:00 AM,7.519,,
69,02/20/23 12:40:00 AM,7.519,,
70,02/20/23 12:50:00 AM,7.519,,
71,02/20/23 01:00:00 AM,7.519,,
72,02/20/23 01:10:00 AM,7.519,,
73,02/20/23 01:20:00 AM,7.544,,
74,02/20/23 01:30:00 AM,7.519,,
75,02/20/23 01:40:00 AM,7.544,,
76,02/20/23 01:50:00 AM,7.544,,
77,02/20/23 02:00:00 AM,7.544,,
78,02/20/23 02:10:00 AM,7.544,,
79,02/20/23 02:20:00 AM,7.519,,
80,02/20/23 02:30:00 AM,7.519,,
81,02/20/23 02:40:00 AM,7.519,,
82,02/20/23 02:50:00 AM,7.494,,
83,02/20/23 03:00:00 AM,7.494,,
84,02/20/23 03:10:00 AM,7.519,,
85,02/20/23 03:20:00 AM,7.519,,
86,02/20/23 03:30:00 AM,7.494,,
87,02/20/23 03:40:00 AM,7.494,,
88,02/20/23 03:50:00 AM,7.494,,
89,02/20/23 04:00:00 AM,7.519,,
90,02/20/23 04:10:00 AM,7.519,,
91,02/20/23 04:20:00 AM,7.519,,
92,02/20/23 04:30:00 AM,7.519,,
93,02/20/23 04:40:00 AM,7.519,,
94,02/20/23 04:50:00 AM,7.519,,
95,02/20/23 05:00:00 AM,7.519,,
96,02/20/23 05:10:00 AM,7.519,,
97,02/20/23 05:20:00 AM,7.519,,
98,02/20/23 05:30:00 AM,7.519,,
99,02/20/23 05:40:00 AM,7.494,,
100,02/20/23 05:50:00 AM,7.469,,
101,02/20/23 06:00:00 AM,7.469,,
102,02/20/23 06:10:00 AM,7.469,,
103,02/20/23 06:20:00 AM,7.469,,
104,02/20/23 06:30:00 AM,7.494,,
105,02/20/23 06:40:00 AM,7.494,,
106,02/20/23 06:50:00 AM,7.469,,
107,02/20/23 07:00:00 AM,7.469,,
108,02/20/23 07:10:00 AM,7.469,,
109,02/20/23 07:20:00 AM,7.469,,
110,02/20/23 07:30:00 AM,7.469,,
111,02/20/23 07:40:00 AM,7.469,,
112,02/20/23 07:50:00 AM,7.469,,
113,02/20/23 08:00:00 AM,7.494,,
114,02/20/23 08:10:00 AM,7.494,,
115,02/20/23 08:20:00 AM,7.494,,
116,02/20/23 08:30:00 AM,7.469,,
117,02/20/23 08:40:00 AM,7.494,,
118,02/20/23 08:50:00 AM,7.469,,
119,02/20/23 09:00:00 AM,7.469,,
120,02/20/23 09:10:00 AM,7.494,,
121,02/20/23 09:20:00 AM,7.494,,
122,02/20/23 09:30:00 AM,7.494,,
123,02/20/23 09:40:00 AM,7.494,,
124,02/20/23 09:50:00 AM,7.494,,
125,02/20/23 10:00:00 AM,7.494,,
126,02/20/23 10:10:00 AM,7.494,,
127,02/20/23 10:20:00 AM,7.494,,
128,02/20/23 10:30:00 AM,7.494,,
129,02/20/23 10:40:00 AM,7.444,,
130,02/20/23 10:50:00 AM,7.444,,
131,02/20/23 11:00:00 AM,7.469,,
132,02/20/23 11:10:00 AM,7.444,,
133,02/20/23 11:20:00 AM,7.469,,
134,02/20/23 11:30:00 AM,7.469,,
135,02/20/23 11:40:00 AM,7.494,,
136,02/20/23 11:50:00 AM,7.494,,
137,02/20/23 12:00:00 PM,7.494,,
138,02/20/23 12:10:00 PM,7.494,,
139,02/20/23 12:20:00 PM,7.494,,
140,02/20/23 12:30:00 PM,7.494,,
141,02/20/23 12:40:00 PM,7.469,,
142,02/20/23 12:50:00 PM,7.469,,
143,02/20/23 01:00:00 PM,7.469,,
144,02/20/23 01:10:00 PM,7.494,,
145,02/20/23 01:20:00 PM,7.494,,
146,02/20/23 01:30:00 PM,7.494,,
147,02/20/23 01:40:00 PM,7.494,,
148,02/20/23 01:50:00 PM,7.469,,
149,02/20/23 02:00:00 PM,7.469,,
150,02/20/23 02:10:00 PM,7.469,,
151,02/20/23 02:20:00 PM,7.469,,
152,02/20/23 02:30:00 PM,7.469,,
153,02/20/23 02:40:00 PM,7.469,,
154,02/20/23 02:50:00 PM,7.469,,
155,02/20/23 03:00:00 PM,7.469,,
156,02/20/23 03:10:00 PM,7.469,,
157,02/20/23 03:20:00 PM,7.469,,
158,02/20/23 03:30:00 PM,7.469,,
159,02/20/23 03:40:00 PM,7.469,,
160,02/20/23 03:50:00 PM,7.444,,
161,02/20/23 04:00:00 PM,7.444,,
162,02/20/23 04:10:00 PM,7.444,,
163,02/20/23 04:20:00 PM,7.469,,
164,02/20/23 04:30:00 PM,7.469,,
165,02/20/23 04:40:00 PM,7.469,,
166,02/20/23 04:50:00 PM,7.469,,
167,02/20/23 05:00:00 PM,7.444,,
168,02/20/23 05:10:00 PM,7.494,,
169,02/20/23 05:20:00 PM,7.469,,
170,02/20/23 05:30:00 PM,7.444,,
171,02/20/23 05:40:00 PM,7.444,,
172,02/20/23 05:50:00 PM,7.444,,
173,02/20/23 06:00:00 PM,7.444,,
174,02/20/23 06:10:00 PM,7.444,,
175,02/20/23 06:20:00 PM,7.419,,
176,02/20/23 06:30:00 PM,7.444,,
177,02/20/23 06:40:00 PM,7.444,,
178,02/20/23 06:50:00 PM,7.469,,
179,02/20/23 07:00:00 PM,7.469,,
180,02/20/23 07:10:00 PM,7.469,,
181,02/20/23 07:20:00 PM,7.419,,
182,02/20/23 07:30:00 PM,7.444,,
183,02/20/23 07:40:00 PM,7.444,,
184,02/20/23 07:50:00 PM,7.469,,
185,02/20/23 08:00:00 PM,7.469,,
186,02/20/23 08:10:00 PM,7.469,,
187,02/20/23 08:20:00 PM,7.469,,
188,02/20/23 08:30:00 PM,7.469,,
189,02/20/23 08:40:00 PM,7.469,,
190,02/20/23 08:50:00 PM,7.444,,
191,02/20/23 09:00:00 PM,7.444,,
192,02/20/23 09:10:00 PM,7.444,,
193,02/20/23 09:20:00 PM,7.444,,
194,02/20/23 09:30:00 PM,7.419,,
195,02/20/23 09:40:00 PM,7.393,,
196,02/20/23 09:50:00 PM,7.393,,
197,02/20/23 10:00:00 PM,7.419,,
198,02/20/23 10:10:00 PM,7.444,,
199,02/20/23 10:20:00 PM,7.419,,
200,02/20/23 10:30:00 PM,7.469,,
201,02/20/23 10:40:00 PM,7.419,,
202,02/20/23 10:50:00 PM,7.393,,
203,02/20/23 11:00:00 PM,7.393,,
204,02/20/23 11:10:00 PM,7.419,,
205,02/20/23 11:20:00 PM,7.444,,
206,02/20/23 11:30:00 PM,7.444,,
207,02/20/23 11:40:00 PM,7.469,,
208,02/20/23 11:50:00 PM,7.469,,
209,02/21/23 12:00:00 AM,7.469,,
210,02/21/23 12:10:00 AM,7.444,,
211,02/21/23 12:20:00 AM,7.444,,
212,02/21/23 12:30:00 AM,7.444,,
213,02/21/23 12:40:00 AM,7.444,,
214,02/21/23 12:50:00 AM,7.444,,
215,02/21/23 01:00:00 AM,7.444,,
216,02/21/23 01:10:00 AM,7.444,,
217,02/21/23 01:20:00 AM,7.444,,
218,02/21/23 01:30:00 AM,7.444,,
219,02/21/23 01:40:00 AM,7.444,,
220,02/21/23 01:50:00 AM,7.444,,
221,02/21/23 02:00:00 AM,7.419,,
222,02/21/23 02:10:00 AM,7.419,,
223,02/21/23 02:20:00 AM,7.444,,
224,02/21/23 02:30:00 AM,7.469,,
225,02/21/23 02:40:00 AM,7.469,,
226,02/21/23 02:50:00 AM,7.444,,
227,02/21/23 03:00:00 AM,7.469,,
228,02/21/23 03:10:00 AM,7.469,,
229,02/21/23 03:20:00 AM,7.469,,
230,02/21/23 03:30:00 AM,7.469,,
231,02/21/23 03:40:00 AM,7.469,,
232,02/21/23 03:50:00 AM,7.469,,
233,02/21/23 04:00:00 AM,7.469,,
234,02/21/23 04:10:00 AM,7.469,,
235,02/21/23 04:20:00 AM,7.469,,
236,02/21/23 04:30:00 AM,7.419,,
237,02/21/23 04:40:00 AM,7.469,,
238,02/21/23 04:50:00 AM,7.469,,
239,02/21/23 05:00:00 AM,7.469,,
240,02/21/23 05:10:00 AM,7.469,,
241,02/21/23 05:20:00 AM,7.469,,
242,02/21/23 05:30:00 AM,7.469,,
243,02/21/23 05:40:00 AM,7.494,,
244,02/21/23 05:50:00 AM,7.469,,
245,02/21/23 06:00:00 AM,7.444,,
246,02/21/23 06:10:00 AM,7.419,,
247,02/21/23 06:20:00 AM,7.393,,
248,02/21/23 06:30:00 AM,7.393,,
249,02/21/23 06:40:00 AM,7.419,,
250,02/21/23 06:50:00 AM,7.318,,
251,02/21/23 07:00:00 AM,7.318,,
252,02/21/23 07:10:00 AM,7.343,,
253,02/21/23 07:20:00 AM,7.343,,
254,02/21/23 07:30:00 AM,7.343,,
255,02/21/23 07:40:00 AM,7.368,,
256,02/21/23 07:50:00 AM,7.368,,
257,02/21/23 08:00:00 AM,7.343,,
258,02/21/23 08:10:00 AM,7.368,,
259,02/21/23 08:20:00 AM,7.368,,
260,02/21/23 08:30:00 AM,7.368,,
261,02/21/23 08:40:00 AM,7.393,,
262,02/21/23 08:50:00 AM,7.393,,
263,02/21/23 09:00:00 AM,7.393,,
264,02/21/23 09:10:00 AM,7.419,,
265,02/21/23 09:20:00 AM,7.419,,
266,02/21/23 09:30:00 AM,7.419,,
267,02/21/23 09:40:00 AM,7.419,,
268,02/21/23 09:50:00 AM,7.419,,
269,02/21/23 10:00:00 AM,7.393,,
270,02/21/23 10:10:00 AM,7.393,,
271,02/21/23 10:20:00 AM,7.419,,
272,02/21/23 10:30:00 AM,7.419,,
273,02/21/23 10:40:00 AM,7.419,,
274,02/21/23 10:50:00 AM,7.419,,
275,02/21/23 11:00:00 AM,7.393,,
276,02/21/23 11:10:00 AM,7.368,,
277,02/21/23 11:20:00 AM,7.393,,
278,02/21/23 11:30:00 AM,7.393,,
279,02/21/23 11:40:00 AM,7.343,,
280,02/21/23 11:50:00 AM,7.343,,
281,02/21/23 12:00:00 PM,7.368,,
282,02/21/23 12:10:00 PM,7.343,,
283,02/21/23 12:20:00 PM,7.343,,
284,02/21/23 12:30:00 PM,7.318,,
285,02/21/23 12:40:00 PM,7.318,,
286,02/21/23 12:50:00 PM,7.318,,
287,02/21/23 01:00:00 PM,7.343,,
288,02/21/23 01:10:00 PM,7.343,,
289,02/21/23 01:20:00 PM,7.343,,
290,02/21/23 01:30:00 PM,7.343,,
291,02/21/23 01:40:00 PM,7.318,,
292,02/21/23 01:50:00 PM,7.318,,
293,02/21/23 02:00:00 PM,7.318,,
294,02/21/23 02:10:00 PM,7.318,,
295,02/21/23 02:20:00 PM,7.268,,
296,02/21/23 02:30:00 PM,7.268,,
297,02/21/23 02:40:00 PM,7.293,,
298,02/21/23 02:50:00 PM,7.293,,
299,02/21/23 03:00:00 PM,7.217,,
300,02/21/23 03:10:00 PM,7.242,,
301,02/21/23 03:20:00 PM,7.268,,
302,02/21/23 03:30:00 PM,7.268,,
303,02/21/23 03:40:00 PM,7.268,,
304,02/21/23 03:50:00 PM,7.268,,
305,02/21/23 04:00:00 PM,7.268,,
306,02/21/23 04:10:00 PM,7.242,,
307,02/21/23 04:20:00 PM,7.217,,
308,02/21/23 04:30:00 PM,7.116,,
309,02/21/23 04:40:00 PM,7.041,,
310,02/21/23 04:50:00 PM,7.015,,
311,02/21/23 05:00:00 PM,7.015,,
312,02/21/23 05:10:00 PM,7.015,,
313,02/21/23 05:20:00 PM,7.015,,
314,02/21/23 05:30:00 PM,6.965,,
315,02/21/23 05:40:00 PM,6.889,,
316,02/21/23 05:50:00 PM,6.940,,
317,02/21/23 06:00:00 PM,6.965,,
318,02/21/23 06:10:00 PM,6.940,,
319,02/21/23 06:20:00 PM,6.940,,
320,02/21/23 06:30:00 PM,6.839,,
321,02/21/23 06:40:00 PM,6.839,,
322,02/21/23 06:50:00 PM,6.839,,
323,02/21/23 07:00:00 PM,6.813,,
324,02/21/23 07:10:00 PM,6.813,,
325,02/21/23 07:20:00 PM,6.788,,
326,02/21/23 07:30:00 PM,6.788,,
327,02/21/23 07:40:00 PM,6.813,,
328,02/21/23 07:50:00 PM,6.788,,
329,02/21/23 08:00:00 PM,6.813,,
330,02/21/23 08:10:00 PM,6.839,,
331,02/21/23 08:20:00 PM,6.839,,
332,02/21/23 08:30:00 PM,6.813,,
333,02/21/23 08:40:00 PM,6.788,,
334,02/21/23 08:50:00 PM,6.737,,
335,02/21/23 09:00:00 PM,6.788,,
336,02/21/23 09:10:00 PM,6.737,,
337,02/21/23 09:20:00 PM,6.737,,
338,02/21/23 09:30:00 PM,6.737,,
339,02/21/23 09:40:00 PM,6.737,,
340,02/21/23 09:50:00 PM,6.788,,
341,02/21/23 10:00:00 PM,6.737,,
342,02/21/23 10:10:00 PM,6.763,,
343,02/21/23 10:20:00 PM,6.737,,
344,02/21/23 10:30:00 PM,6.737,,
345,02/21/23 10:40:00 PM,6.737,,
346,02/21/23 10:50:00 PM,6.737,,
347,02/21/23 11:00:00 PM,6.737,,
348,02/21/23 11:10:00 PM,6.763,,
349,02/21/23 11:20:00 PM,6.737,,
350,02/21/23 11:30:00 PM,6.687,,
351,02/21/23 11:40:00 PM,6.737,,
352,02/21/23 11:50:00 PM,6.737,,
353,02/22/23 12:00:00 AM,6.687,,
354,02/22/23 12:10:00 AM,6.737,,
355,02/22/23 12:20:00 AM,6.737,,
356,02/22/23 12:30:00 AM,6.687,,
357,02/22/23 12:40:00 AM,6.661,,
358,02/22/23 12:50:00 AM,6.661,,
359,02/22/23 01:00:00 AM,6.585,,
360,02/22/23 01:10:00 AM,6.611,,
361,02/22/23 01:20:00 AM,6.611,,
362,02/22/23 01:30:00 AM,6.661,,
363,02/22/23 01:40:00 AM,6.737,,
364,02/22/23 01:50:00 AM,6.712,,
365,02/22/23 02:00:00 AM,6.712,,
366,02/22/23 02:10:00 AM,6.737,,
367,02/22/23 02:20:00 AM,6.687,,
368,02/22/23 02:30:00 AM,6.611,,
369,02/22/23 02:40:00 AM,6.535,,
370,02/22/23 02:50:00 AM,6.560,,
371,02/22/23 03:00:00 AM,6.535,,
372,02/22/23 03:10:00 AM,6.484,,
373,02/22/23 03:20:00 AM,6.560,,
374,02/22/23 03:30:00 AM,6.585,,
375,02/22/23 03:40:00 AM,6.661,,
376,02/22/23 03:50:00 AM,6.636,,
377,02/22/23 04:00:00 AM,6.687,,
378,02/22/23 04:10:00 AM,6.737,,
379,02/22/23 04:20:00 AM,6.712,,
380,02/22/23 04:30:00 AM,6.661,,
381,02/22/23 04:40:00 AM,6.458,,
382,02/22/23 04:50:00 AM,6.535,,
383,02/22/23 05:00:00 AM,6.560,,
384,02/22/23 05:10:00 AM,6.509,,
385,02/22/23 05:20:00 AM,6.484,,
386,02/22/23 05:30:00 AM,6.408,,
387,02/22/23 05:40:00 AM,6.433,,
388,02/22/23 05:50:00 AM,6.357,,
389,02/22/23 06:00:00 AM,6.408,,
390,02/22/23 06:10:00 AM,6.433,,
391,02/22/23 06:20:00 AM,6.357,,
392,02/22/23 06:30:00 AM,6.382,,
393,02/22/23 06:40:00 AM,6.382,,
394,02/22/23 06:50:00 AM,6.408,,
395,02/22/23 07:00:00 AM,6.331,,
396,02/22/23 07:10:00 AM,6.306,,
397,02/22/23 07:20:00 AM,6.255,,
398,02/22/23 07:30:00 AM,6.281,,
399,02/22/23 07:40:00 AM,6.281,,
400,02/22/23 07:50:00 AM,6.255,,
401,02/22/23 08:00:00 AM,6.331,,
402,02/22/23 08:10:00 AM,6.331,,
403,02/22/23 08:20:00 AM,6.357,,
404,02/22/23 08:30:00 AM,6.382,,
405,02/22/23 08:40:00 AM,6.408,,
406,02/22/23 08:50:00 AM,6.560,,
407,02/22/23 09:00:00 AM,6.560,,
408,02/22/23 09:10:00 AM,6.408,,
409,02/22/23 09:20:00 AM,6.560,,
410,02/22/23 09:30:00 AM,6.560,,
411,02/22/23 09:40:00 AM,6.382,,
412,02/22/23 09:50:00 AM,6.560,,
413,02/22/23 10:00:00 AM,6.382,,
414,02/22/23 10:10:00 AM,6.433,,
415,02/22/23 10:20:00 AM,6.357,,
416,02/22/23 10:30:00 AM,6.331,,
417,02/22/23 10:40:00 AM,6.382,,
418,02/22/23 10:50:00 AM,6.382,,
419,02/22/23 11:00:00 AM,6.331,,
420,02/22/23 11:10:00 AM,6.331,,
421,02/22/23 11:20:00 AM,6.306,,
422,02/22/23 11:30:00 AM,6.306,,
423,02/22/23 11:40:00 AM,6.281,,
424,02/22/23 11:50:00 AM,6.230,,
425,02/22/23 12:00:00 PM,6.204,,
426,02/22/23 12:10:00 PM,6.204,,
427,02/22/23 12:20:00 PM,6.179,,
428,02/22/23 12:30:00 PM,6.204,,
429,02/22/23 12:40:00 PM,6.179,,
430,02/22/23 12:50:00 PM,6.230,,
431,02/22/23 01:00:00 PM,6.408,,
432,02/22/23 01:10:00 PM,6.357,,
433,02/22/23 01:20:00 PM,6.433,,
434,02/22/23 01:30:00 PM,6.535,,
435,02/22/23 01:40:00 PM,6.433,,
436,02/22/23 01:50:00 PM,6.433,,
437,02/22/23 02:00:00 PM,6.382,,
438,02/22/23 02:10:00 PM,6.357,,
439,02/22/23 02:20:00 PM,6.458,,
440,02/22/23 02:30:00 PM,6.433,,
441,02/22/23 02:40:00 PM,6.535,,
442,02/22/23 02:50:00 PM,6.484,,
443,02/22/23 03:00:00 PM,6.611,,
444,02/22/23 03:10:00 PM,6.737,,
445,02/22/23 03:20:00 PM,6.687,,
446,02/22/23 03:30:00 PM,6.585,,
447,02/22/23 03:40:00 PM,6.255,,
448,02/22/23 03:50:00 PM,6.306,,
449,02/22/23 04:00:00 PM,6.458,,
450,02/22/23 04:10:00 PM,6.408,,
451,02/22/23 04:20:00 PM,6.458,,
452,02/22/23 04:30:00 PM,6.306,,
453,02/22/23 04:40:00 PM,6.306,,
454,02/22/23 04:50:00 PM,6.585,,
455,02/22/23 05:00:00 PM,6.433,,
456,02/22/23 05:10:00 PM,6.687,,
457,02/22/23 05:20:00 PM,6.813,,
458,02/22/23 05:30:00 PM,6.813,,
459,02/22/23 05:40:00 PM,6.864,,
460,02/22/23 05:50:00 PM,6.914,,
461,02/22/23 06:00:00 PM,6.687,,
462,02/22/23 06:10:00 PM,6.687,,
463,02/22/23 06:20:00 PM,6.712,,
464,02/22/23 06:30:00 PM,6.763,,
465,02/22/23 06:40:00 PM,6.864,,
466,02/22/23 06:50:00 PM,6.965,,
467,02/22/23 07:00:00 PM,6.636,,
468,02/22/23 07:10:00 PM,6.230,,
469,02/22/23 07:20:00 PM,6.026,,
470,02/22/23 07:30:00 PM,6.077,,
471,02/22/23 07:40:00 PM,6.281,,
472,02/22/23 07:50:00 PM,6.382,,
473,02/22/23 08:00:00 PM,6.306,,
474,02/22/23 08:10:00 PM,6.281,,
475,02/22/23 08:20:00 PM,6.611,,
476,02/22/23 08:30:00 PM,6.331,,
477,02/22/23 08:40:00 PM,6.357,,
478,02/22/23 08:50:00 PM,6.281,,
479,02/22/23 09:00:00 PM,6.535,,
480,02/22/23 09:10:00 PM,6.813,,
481,02/22/23 09:20:00 PM,6.965,,
482,02/22/23 09:30:00 PM,6.940,,
483,02/22/23 09:40:00 PM,6.965,,
484,02/22/23 09:50:00 PM,6.965,,
485,02/22/23 10:00:00 PM,6.712,,
486,02/22/23 10:10:00 PM,6.687,,
487,02/22/23 10:20:00 PM,6.585,,
488,02/22/23 10:30:00 PM,6.357,,
489,02/22/23 10:40:00 PM,6.357,,
490,02/22/23 10:50:00 PM,6.204,,
491,02/22/23 11:00:00 PM,6.128,,
492,02/22/23 11:10:00 PM,6.077,,
493,02/22/23 11:20:00 PM,6.102,,
494,02/22/23 11:30:00 PM,6.331,,
495,02/22/23 11:40:00 PM,6.560,,
496,02/22/23 11:50:00 PM,6.636,,
497,02/23/23 12:00:00 AM,6.509,,
498,02/23/23 12:10:00 AM,6.661,,
499,02/23/23 12:20:00 AM,6.636,,
500,02/23/23 12:30:00 AM,6.560,,
501,02/23/23 12:40:00 AM,6.408,,
502,02/23/23 12:50:00 AM,6.382,,
503,02/23/23 01:00:00 AM,6.281,,
504,02/23/23 01:10:00 AM,6.230,,
505,02/23/23 01:20:00 AM,6.255,,
506,02/23/23 01:30:00 AM,6.255,,
507,02/23/23 01:40:00 AM,6.306,,
508,02/23/23 01:50:00 AM,6.382,,
509,02/23/23 02:00:00 AM,6.382,,
510,02/23/23 02:10:00 AM,6.560,,
511,02/23/23 02:20:00 AM,6.484,,
512,02/23/23 02:30:00 AM,6.535,,
513,02/23/23 02:40:00 AM,6.611,,
514,02/23/23 02:50:00 AM,6.611,,
515,02/23/23 03:00:00 AM,6.535,,
516,02/23/23 03:10:00 AM,6.484,,
517,02/23/23 03:20:00 AM,6.560,,
518,02/23/23 03:30:00 AM,6.560,,
519,02/23/23 03:40:00 AM,6.509,,
520,02/23/23 03:50:00 AM,6.535,,
521,02/23/23 04:00:00 AM,6.509,,
522,02/23/23 04:10:00 AM,6.813,,
523,02/23/23 04:20:00 AM,6.712,,
524,02/23/23 04:30:00 AM,6.763,,
525,02/23/23 04:40:00 AM,6.509,,
526,02/23/23 04:50:00 AM,6.661,,
527,02/23/23 05:00:00 AM,6.484,,
528,02/23/23 05:10:00 AM,6.560,,
529,02/23/23 05:20:00 AM,6.281,,
530,02/23/23 05:30:00 AM,6.179,,
531,02/23/23 05:40:00 AM,6.611,,
532,02/23/23 05:50:00 AM,6.687,,
533,02/23/23 06:00:00 AM,6.585,,
534,02/23/23 06:10:00 AM,6.611,,
535,02/23/23 06:20:00 AM,6.458,,
536,02/23/23 06:30:00 AM,6.408,,
537,02/23/23 06:40:00 AM,6.585,,
538,02/23/23 06:50:00 AM,6.484,,
539,02/23/23 07:00:00 AM,6.661,,
540,02/23/23 07:10:00 AM,6.636,,
541,02/23/23 07:20:00 AM,6.636,,
542,02/23/23 07:30:00 AM,6.560,,
543,02/23/23 07:40:00 AM,6.611,,
544,02/23/23 07:50:00 AM,6.611,,
545,02/23/23 08:00:00 AM,6.611,,
546,02/23/23 08:10:00 AM,6.611,,
547,02/23/23 08:20:00 AM,6.585,,
548,02/23/23 08:30:00 AM,6.611,,
549,02/23/23 08:40:00 AM,6.611,,
550,02/23/23 08:50:00 AM,6.611,,
551,02/23/23 09:00:00 AM,6.611,,
552,02/23/23 09:10:00 AM,6.585,,
553,02/23/23 09:20:00 AM,6.611,,
554,02/23/23 09:30:00 AM,6.611,,
555,02/23/23 09:40:00 AM,6.560,,
556,02/23/23 09:50:00 AM,6.661,,
557,02/23/23 10:00:00 AM,6.611,,
558,02/23/23 10:10:00 AM,6.585,,
559,02/23/23 10:20:00 AM,6.585,,
560,02/23/23 10:30:00 AM,6.585,,
561,02/23/23 10:40:00 AM,6.585,,
562,02/23/23 10:50:00 AM,6.611,,
563,02/23/23 11:00:00 AM,6.636,,
564,02/23/23 11:10:00 AM,6.661,,
565,02/23/23 11:20:00 AM,6.509,,
566,02/23/23 11:30:00 AM,6.509,,
567,02/23/23 11:40:00 AM,6.509,,
568,02/23/23 11:50:00 AM,6.560,,
569,02/23/23 12:00:00 PM,6.636,,
570,02/23/23 12:10:00 PM,6.687,,
571,02/23/23 12:20:00 PM,6.535,,
572,02/23/23 12:30:00 PM,6.230,,
573,02/23/23 12:40:00 PM,6.306,,
574,02/23/23 12:50:00 PM,6.484,,
575,02/23/23 01:00:00 PM,6.179,,
576,02/23/23 01:10:00 PM,6.051,,
577,02/23/23 01:20:00 PM,6.255,,
578,02/23/23 01:30:00 PM,6.306,,
579,02/23/23 01:40:00 PM,6.281,,
580,02/23/23 01:50:00 PM,6.357,,
581,02/23/23 02:00:00 PM,6.306,,
582,02/23/23 02:10:00 PM,6.306,,
583,02/23/23 02:20:00 PM,6.357,,
584,02/23/23 02:30:00 PM,6.331,,
585,02/23/23 02:40:00 PM,6.331,,
586,02/23/23 02:50:00 PM,6.382,,
587,02/23/23 03:00:00 PM,6.357,,
588,02/23/23 03:10:00 PM,6.306,,
589,02/23/23 03:20:00 PM,6.306,,
590,02/23/23 03:30:00 PM,6.382,,
591,02/23/23 03:40:00 PM,6.585,,
592,02/23/23 03:50:00 PM,6.306,,
593,02/23/23 04:00:00 PM,6.408,,
594,02/23/23 04:10:00 PM,6.433,,
595,02/23/23 04:20:00 PM,6.433,,
596,02/23/23 04:30:00 PM,6.535,,
